"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"IMF.FAD:FM(2.0.0)","TJK.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","107.8066914","111.4289075","99.44864407","98.29691161","69.76018785","49.41218206","45.84328216","36.80696736","34.26935841","30.22860093","36.93989102","36.83782832","35.51232393","32.46249765","29.29164178","27.89232923","35.01893365","42.17921416","46.29983444","46.58473193","43.49451316","51.76168085","42.09683688","32.12392881","30.93085831","30.75505618","30.2061673","29.41868822","28.84999293","29.14379697","29.62597531"
"IMF.FAD:FM(2.0.0)","TJK.G_X_G01_GDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Expenditure, Percent of GDP","Annual","Units","","","","","","","","","17.54565679","18.11547128","17.31792194","19.14031709","19.07123094","20.24899051","22.91131625","21.62003578","20.33069586","20.17802596","23.61623375","25.86666188","24.28077467","24.72778765","27.67332809","27.47217157","31.90678794","32.65062379","33.77560714","30.87180003","28.81570211","29.16366837","27.64227023","27.95394767","28.75447528","29.62214686","31.07822006","31.59794564","31.65216943","30.68223326","30.21824601"
"IMF.FAD:FM(2.0.0)","TKM.GGR_G01_GDP_PT.A","OBS_VALUE","Turkmenistan","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","14.84367728","12.69721","13.79364441","12.75835288","10.65710253","13.49220535","11.84930286","11.97513759","11.81545198","10.14700935","12.20480267","11.94723303","10.14756422","12.02220028","15.52981916","14.1843461","13.86029257","13.23491327","9.903769266","12.33526033","11.17871079","11.22608687","11.6172857","11.32035986","11.89670069","11.76082804","11.62237892","11.36728731","11.16577698","10.94817535","10.8184933","10.71416929"
"IMF.FAD:FM(2.0.0)","TKM.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Turkmenistan","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","0.626879777","1.352771053","-0.301901844","0.42177982","0.100970461","2.173087832","0.803779048","0.47122489","3.071804056","2.28498182","5.849757796","4.106348077","1.289100674","2.399794681","5.269329662","1.179272036","0.687052756","-0.555577931","-2.009194169","-2.345228174","-0.177979847","-0.340530543","-0.136953072","0.45951392","2.45498818","1.301812825","0.896197162","0.550909036","0.269416269","-0.0198","-0.210140779","-0.366341714"
"IMF.FAD:FM(2.0.0)","TKM.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Turkmenistan","Gross debt, Percent of GDP","Annual","Units","","","","","","","","107.915404","88.15201133","72.89517385","45.06804275","31.96348189","22.36679622","15.09167723","9.01197488","5.586657286","4.047044156","4.706499623","4.081368307","6.21466808","10.0188972","13.76180401","16.01371061","12.3043834","14.5445697","18.52017881","19.98036152","18.66250692","15.27173895","13.32312512","10.65275178","5.772001945","4.70263512","4.654832234","4.504909508","4.364553795","4.242389126","4.136700209","4.045731618"
"IMF.FAD:FM(2.0.0)","TKM.G_X_G01_GDP_PT.A","OBS_VALUE","Turkmenistan","Expenditure, Percent of GDP","Annual","Units","","","","","","","","14.2167975","11.34443895","14.09554625","12.33657306","10.55613207","11.31911752","11.04552381","11.5039127","8.743647922","7.862027533","6.355044869","7.84088495","8.858463542","9.622405601","10.2604895","13.00507407","13.17323982","13.7904912","11.91296344","14.6804885","11.35669064","11.56661741","11.75423877","10.86084594","9.441712515","10.45901521","10.72618176","10.81637828","10.89636071","10.967977","11.02863408","11.080511"
"IMF.FAD:FM(2.0.0)","TLS.GGR_G01_GDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","98.90033225","85.90625924","71.88083833","66.67415681","47.83833467","100.8732857","45.89517903","103.7913231","104.6652127","101.4938297","107.8975164","90.63777785","81.77599062","73.46056821","64.68966128","56.08844938","53.13355326","58.33562779","52.16751135","57.51543528","58.81017943","57.32962512","49.1173482","45.88447351","42.18024406","39.01534853","36.04324144","33.27370505","30.72758529"
"IMF.FAD:FM(2.0.0)","TLS.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","","-7.638515609","-8.238382692","-7.479046431","-10.49666494","41.03226233","-29.93206226","-18.56178697","-17.16976525","-19.79332022","-25.3799875","-38.68948785","-14.3674081","-37.52831793","-33.11887829","-55.40612106","-33.54495593","-26.76893518","-30.70116865","-25.84473454","-45.24103328","-58.1678145","-41.3985288","-42.48401506","-42.97222555","-43.30622832","-43.56978757","-43.78220334","-43.91000453"
"IMF.FAD:FM(2.0.0)","TLS.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","","","-8.238382692","-7.479046431","-10.49666494","41.03226233","-29.93206226","-18.56178697","-17.16976525","-19.79332022","-25.3799875","-38.68948785","-14.3674081","-37.52831793","-33.11887829","-55.40612106","-33.47288834","-26.63529389","-30.49869163","-25.73723616","-44.95828759","-57.64070348","-40.93732729","-42.04443793","-42.53762514","-42.92418785","-43.21037825","-43.32950915","-43.36382417"
"IMF.FAD:FM(2.0.0)","TLS.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.00187","0.455708903","1.533242424","2.909309178","4.666978507","6.727328778","9.333466016","11.42764719","13.82434165","15.06172167","15.14313269","14.99412394","14.23672055","14.54568788","14.16720468","13.55447654","13.3742235","13.54600098"
"IMF.FAD:FM(2.0.0)","TLS.G_X_G01_GDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Expenditure, Percent of GDP","Annual","Units","","","","","","","","","","","","93.54477485","80.11922102","74.15320324","58.33499961","59.84102339","75.82724129","122.35311","121.834978","121.2871499","133.2775039","129.3272657","96.14339872","110.9888861","97.80853957","111.4945704","86.67850919","85.10456298","82.86868001","83.36016982","104.0512127","115.4974396","90.515877","88.36848858","85.15246961","82.32157685","79.613029","77.05590838","74.63758982"
"IMF.FAD:FM(2.0.0)","TON.GGR_G01_GDP_PT.A","OBS_VALUE","Tonga","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","21.39109507","21.31159712","23.90607626","22.35587385","23.53284967","24.05259418","26.92649724","28.59503899","26.13159076","30.74899072","27.15089903","26.58178804","27.47033149","33.05941986","37.93257003","34.67517609","38.66616984","43.22500953","42.62786184","41.72194153","44.20303068","48.32861211","45.23717797","47.74957227","41.78712523","37.88243303","36.16040143","34.83588719","32.97945531","32.14359555"
"IMF.FAD:FM(2.0.0)","TON.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Tonga","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","1.348676294","2.232545737","2.588931746","2.370098448","4.232688514","4.230460743","1.341528361","5.390819687","2.138953438","6.850237425","-1.216934643","-6.023470326","-1.57484881","-1.304146344","6.396568077","-2.751491687","1.468698247","3.575549185","2.925740527","3.164801852","5.378089225","-0.959448171","-0.711028199","0.398696311","-6.587477971","-8.090671066","-9.227823665","-10.18339298","-11.64591114","-12.02877052"
"IMF.FAD:FM(2.0.0)","TON.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Tonga","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","1.883574007","2.699795878","3.166760026","2.891685251","4.915920959","4.988141993","1.910382972","5.918013308","2.775868759","7.648364282","-0.432501009","-5.173345158","-0.761250576","-0.389200705","7.29272616","-1.90358199","2.315801233","4.391139075","3.696948432","3.854388793","6.113030211","-0.573894553","-0.184312048","1.017470493","-6.071886503","-7.758899658","-8.776988361","-9.627039002","-10.97830234","-11.21153006"
"IMF.FAD:FM(2.0.0)","TON.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Tonga","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","43.56161793","53.3967247","60.66236874","56.22087635","52.24846987","43.348795","39.55002472","37.81587066","34.00523344","39.72686234","44.73220915","51.8534321","54.42937987","49.03808529","47.47648238","51.17606618","49.414586","44.67904842","45.89982525","41.32126966","43.61985577","47.5470324","45.34991552","41.08064266","43.79397835","49.96498835","57.62208703","65.99123278","75.49199828","85.06596439"
"IMF.FAD:FM(2.0.0)","TON.G_X_G01_GDP_PT.A","OBS_VALUE","Tonga","Expenditure, Percent of GDP","Annual","Units","","","","","","","","","","20.04241877","19.07905138","21.31714451","19.9857754","19.30016115","19.82213344","25.58496888","23.2042193","23.99263733","23.89875329","28.36783368","32.60525837","29.0451803","34.3635662","31.53600196","37.42666777","37.1974716","39.64946035","39.70212131","38.55713968","38.82494146","49.28806028","45.94820617","47.35087596","48.3746032","45.9731041","45.3882251","45.01928017","44.62536645","44.17236607"
"IMF.FAD:FM(2.0.0)","TTO.GGR_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Revenue, General government, Percent of GDP","Annual","Units","29.43548114","25.87676057","27.1328509","25.37155685","26.39749227","27.12224136","27.27927228","25.05617373","23.25015398","23.26059605","25.42348384","24.22381501","24.0407284","24.31123285","29.10558903","33.14059003","28.8607094","32.05952617","31.62526947","30.54759132","28.73739706","28.03856652","28.52406517","28.25698788","27.26582834","21.75976404","20.18416679","23.62924617","27.07683244","24.09221726","21.96423053","26.56045489","29.19393701","26.1729544","27.41521303","27.47575601","28.60165443","28.93867732","29.16454724"
"IMF.FAD:FM(2.0.0)","TTO.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-0.211116292","-2.741041716","0.233218723","-0.0205","0.165928335","-0.450796198","0.113186315","-1.802141646","-0.877424848","0.168212523","0.607141334","-0.199953929","1.802278622","1.840969077","2.362458521","1.555297653","3.118213496","5.392731932","-5.415485587","0.130910074","-0.666578192","-1.250011197","-2.653662929","-4.275299132","-7.512058923","-10.01120316","-10.29768991","-5.726400332","-3.691545251","-12.24746262","-7.999413604","0.321748147","-1.097595952","-2.728514662","-1.908109473","-1.367637963","0.00995","0.719612635","1.119661231"
"IMF.FAD:FM(2.0.0)","TTO.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","3.735030479","2.162385623","5.655453685","4.829211848","4.649094841","3.832904621","4.241061087","2.656983842","2.628377933","4.642589081","4.315698824","3.401840867","5.218376776","4.525587983","4.730346888","3.409202917","4.857661859","6.969491143","-2.700210036","2.303505291","1.037316181","0.387196786","-1.155503581","-2.651532389","-5.540389305","-7.659139609","-7.576885533","-2.866025495","-0.565420041","-8.65476918","-5.027251949","2.746658162","1.870623095","-0.0571","0.803152643","1.368125943","2.706497367","3.314050996","3.592795334"
"IMF.FAD:FM(2.0.0)","TTO.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Net debt, Percent of GDP","Annual","Units","","","","","","","41.96142837","41.8312251","40.15525188","31.45376749","26.17677429","26.55286525","19.32497089","11.65581008","-2.560084942","-9.808797053","-6.150330516","-10.88241297","-10.8815748","-11.19305513","-3.313423095","-8.017884961","-13.36288941","-12.7021608","-16.64788504","-7.128907519","-8.305100324","-9.274582464","-1.407964407","9.543661568","11.68342777","6.257724835","8.108181646","8.33697791","8.809829224","9.126682757","8.000312916","6.399751086","4.457451019"
"IMF.FAD:FM(2.0.0)","TTO.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Gross debt, Percent of GDP","Annual","Units","49.47712617","49.15196075","58.78571465","52.5816955","50.13765002","46.98001285","46.1142425","42.77645847","42.15214981","38.9113807","36.6125712","37.01854063","30.15382447","24.15058587","19.79766857","16.88844202","16.22990974","13.47190787","20.68661864","20.13987876","28.46084915","23.61303825","21.5306835","23.30055682","26.89465811","35.30197303","39.49685084","40.31845315","45.66067967","62.72380971","57.76934784","48.36668006","55.2707214","55.91817735","55.66571109","56.02462938","54.59794106","52.15139395","49.42889181"
"IMF.FAD:FM(2.0.0)","TTO.G_X_G01_GDP_PT.A","OBS_VALUE","Trinidad and Tobago","Expenditure, Percent of GDP","Annual","Units","29.64659743","28.61780229","26.89963218","25.39201535","26.23156394","27.57303756","27.16608596","26.85831538","24.12757882","23.09238353","24.81634251","24.42376894","22.23844978","22.47026378","26.74313051","31.58529238","25.7424959","26.66679423","37.04075505","30.41668125","29.40397525","29.28857772","31.1777281","32.53228702","34.77788726","31.7709672","30.4818567","29.3556465","30.76837769","36.33967988","29.96364414","26.23870674","30.29153296","28.90146906","29.32332251","28.84339397","28.59169994","28.21906468","28.04488601"
"IMF.FAD:FM(2.0.0)","TUN.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Tunisia","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","-1.09822822","0.132514085","0.939818388","-0.139313458","-1.112789244","-0.553324814","-0.190873472","-0.660051792","-0.664377978","-0.466474246","0.279167848","-0.0745","0.0943","-0.319062096","-0.248397993","-0.877521133","0.40068164","-1.424690369","0.844136605","-1.283943197","-3.946102652","-5.396474092","-2.262277011","-3.861881124","-3.91376195","-3.71476677","-2.327354168","-1.480616671","-4.337962206","-3.522510129","-3.975832491","-2.879371242","-1.624988383","-1.273023082","-0.76023267","-0.537004444","-0.534956609","-0.519475873"
"IMF.FAD:FM(2.0.0)","TUN.GGCB_G01_PGDP_PT.A","OBS_VALUE","Tunisia","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","-4.193837904","-3.034951521","-2.342372785","-3.592087056","-4.884745566","-3.83519791","-3.186298214","-3.647980763","-3.574294306","-3.137026413","-2.303544569","-2.453354116","-2.316065656","-2.701055602","-2.590806456","-3.185348147","-1.622523122","-3.387051857","-0.946857217","-3.006854869","-5.658426852","-7.182939058","-4.06243785","-5.706562299","-6.008908834","-5.964135908","-4.886389291","-4.176810506","-7.33619831","-6.324674641","-7.216613215","-6.487185415","-5.392020927","-4.918197304","-4.783361972","-4.73956824","-4.854520679","-4.855438663"
"IMF.FAD:FM(2.0.0)","TUN.GGR_G01_GDP_PT.A","OBS_VALUE","Tunisia","Revenue, General government, Percent of GDP","Annual","Units","22.37481633","22.25026256","23.44701749","23.07215033","22.05017222","21.49859309","20.82674065","21.33884543","20.95707769","20.82884509","21.11337537","21.57743782","20.82901958","20.92044349","20.450042","20.51802618","20.85285098","23.05108478","22.05066317","23.54212368","24.69404174","23.45060488","23.75005966","24.5719065","22.49588955","21.34428958","23.11738887","24.41933327","25.92895908","25.44790337","25.67506829","28.51593441","27.49194223","27.57275398","27.35772303","26.85469265","26.80066602","26.78232059","27.06334925"
"IMF.FAD:FM(2.0.0)","TUN.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Tunisia","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","-3.451425729","-3.220934886","-2.87101795","-4.527071151","-5.178711222","-3.703689392","-2.837586872","-3.052411347","-3.215021815","-2.874496552","-2.547300189","-2.644189109","-2.100083357","-2.588801834","-2.334445362","-2.466123339","-0.619393262","-2.586913004","-0.456608974","-3.193155753","-4.898624998","-7.047616831","-3.114746175","-4.948556468","-5.868946777","-5.607335273","-4.265326977","-3.602974917","-9.047389307","-7.617565083","-6.658897589","-6.620938625","-5.393763425","-4.859833544","-4.832629471","-4.869468821","-4.972684256","-4.98122791"
"IMF.FAD:FM(2.0.0)","TUN.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Tunisia","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","-0.428804612","-0.0613","0.436880218","-0.977831038","-1.377660135","-0.426511031","0.147556069","-0.111344395","-0.34104252","-0.216818482","0.10431442","-0.206985754","0.327328754","-0.170526971","0.0195","-0.206464628","1.3511918","-0.669555865","1.285157709","-1.436481397","-3.183226302","-5.263470445","-1.338674556","-3.117407498","-3.784231144","-3.392683459","-1.78545072","-1.007610791","-5.925352298","-4.785565024","-3.412439335","-2.95352391","-1.55521559","-1.144732897","-0.717919306","-0.538993513","-0.476203792","-0.413527027"
